Price,Date,County,Ozone,PM2.5,Conductance,PH,oil_count,Gas_Well_Number,positive_tests,fire
1090000,2021-07,Orange,0.045075269,10.54027778,2340.842813,8.055819032,4,1.712460064,13445,0
1100000,2021-08,Orange,0.049193548,11.14507042,2340.842813,8.055819032,3,1.712460064,24255,1
1100000,2021-09,Orange,0.050844444,11.32571429,2340.842813,8.055819032,3,1.712460064,12992,0
1120000,2021-10,Orange,0.04452809,9.209677419,2340.842813,8.055819032,2,1.712460064,9618,1
1150000,2021-11,Orange,0.037566667,16.83333333,2340.842813,8.055819032,0,1.712460064,10045,0
1182500,2021-12,Orange,0.030835165,19.8625,2340.842813,8.055819032,2,1.712460064,64590,0
193686.8156,2010-01,Riverside,0.0328,11.34007491,599,7.8,7,1.712460064,0,1
198128.5899,2010-02,Riverside,0.038530303,12.43548387,600,8.6,7,1.712460064,0,0
201103.874,2010-03,Riverside,0.048986877,9.118076923,600,8.2,6,1.712460064,0,0
209530,2010-04,Riverside,0.054476804,11.26470588,607,8.8,7,1.712460064,0,1
213060,2010-05,Riverside,0.05635809,11.83664384,613,8.4,7,1.712460064,0,1
214334.5757,2010-06,Riverside,0.065386574,17.14925373,615,8.5,6,1.712460064,0,0
212570.3701,2010-07,Riverside,0.062367257,18.45734266,611,8.9,7,1.712460064,0,0
208120,2010-08,Riverside,0.059240088,14.50165017,620,8.7,5,1.712460064,0,2
209660,2010-09,Riverside,0.05628833,15.14054983,617,8.3,7,1.712460064,0,0
205150,2010-10,Riverside,0.040381188,13.94951456,610.75,8.425,7,1.712460064,0,2
199340,2010-11,Riverside,0.036748092,10.07508306,613,8.2,6,1.712460064,0,0
205220,2010-12,Riverside,0.024638587,13.71254237,609,8,5,1.712460064,0,0
197550,2011-01,Riverside,0.035026066,9.809219858,567,8.3,7,1.712460064,0,2
203640,2011-02,Riverside,0.043071038,9.535424354,574,7.8,7,1.712460064,0,0
201520,2011-03,Riverside,0.049142529,12.21892744,537,8.5,7,1.712460064,0,0
199230,2011-04,Riverside,0.055702632,11.72186589,543,8.4,6,1.712460064,0,0
200000,2011-05,Riverside,0.061812808,11.06349693,519.75,8.425,7,1.712460064,0,1
202910,2011-06,Riverside,0.065425743,14.94184615,517,8.9,5,1.712460064,0,3
200910,2011-07,Riverside,0.062184019,15.71929825,520,8.9,7,1.712460064,0,0
202060,2011-08,Riverside,0.067351724,17.6997319,511,8.5,7,1.712460064,0,2
199890,2011-09,Riverside,0.058138958,20.01197772,515,8.1,5,1.712460064,0,0
195760,2011-10,Riverside,0.048571101,17.07546174,492.75,8.325,7,1.712460064,0,0
200080,2011-11,Riverside,0.038088542,12.09516539,475,8.1,7,1.712460064,0,0
203650,2011-12,Riverside,0.032371345,10.446,428,8.5,6,1.712460064,0,0
196050,2012-01,Riverside,0.032740541,10.01734694,430,7.8,7,1.712460064,0,1
200730,2012-02,Riverside,0.041687688,8.514754098,435,7.7,5,1.712460064,0,0
211350,2012-03,Riverside,0.048220708,11.29215686,436,8.4,7,1.712460064,0,3
213950,2012-04,Riverside,0.056655738,10.81491003,443,8.5,7,1.712460064,0,0
213240,2012-05,Riverside,0.067431193,15.86984536,451.75,8.9,6,1.712460064,0,0
219850,2012-06,Riverside,0.06611358,14.90535714,451,8.8,7,1.712460064,0,2
223740,2012-07,Riverside,0.060900243,13.76575342,459,9.4,7,1.712460064,0,0
227740,2012-08,Riverside,0.060441176,14.95737265,461,9.2,7,1.712460064,0,0
228900,2012-09,Riverside,0.054495122,13.39268293,453,8.5,5,1.712460064,0,2
230730,2012-10,Riverside,0.048456471,11.51458886,456,8.5,7,1.712460064,0,0
239610,2012-11,Riverside,0.038653302,13.1025,467,8.3,6,1.712460064,0,0
251520,2012-12,Riverside,0.032612676,12.19430894,469,7.9,7,1.712460064,0,2
244780,2013-01,Riverside,0.034635542,7.44800995,467,8.2,7,1,0,0
245830,2013-02,Riverside,0.041468354,9.534594595,478,8,7,1,0,1
263670,2013-03,Riverside,0.049855908,14.25892857,487,8.8,6,1,0,1
274420,2013-04,Riverside,0.055383598,11.81763158,494,7.8,7,1,0,0
282560,2013-05,Riverside,0.061542373,12.94378109,505,8.1,7,1,0,1
298470,2013-06,Riverside,0.06349505,15.32880886,510,8.9,5,1,0,2
294300,2013-07,Riverside,0.055911458,13.59376559,521,8.3,7,1,0,1
290030,2013-08,Riverside,0.056729469,13.30816832,522.3333333,8.933333333,6,1,0,1
293560,2013-09,Riverside,0.055048101,10.80558376,523,8.85,7,1,0,0
296640,2013-10,Riverside,0.047760291,14.72860577,526,8.2,7,1,0,0
306350,2013-11,Riverside,0.038542105,10.36508728,530,8,7,1,0,0
310020,2013-12,Riverside,0.035177778,9.188860104,533,8.2,6,1,0,1
314070,2014-01,Riverside,0.037075843,14.31758794,525,8.1,7,3,0,0
302370,2014-02,Riverside,0.044432796,13.4986911,540,8.7,7,3,0,2
310670,2014-03,Riverside,0.051651442,12.13242507,554,8.6,7,3,0,1
309240,2014-04,Riverside,0.059611253,11.71130435,550,9,5,3,0,0
323890,2014-05,Riverside,0.063727749,13.87689873,565,8.1,7,3,0,0
321840,2014-06,Riverside,0.066812808,17.4624183,564,8.7,7,3,0,1
319960,2014-07,Riverside,0.059012136,15.56818182,598,8.8,7,3,0,1
318640,2014-08,Riverside,0.055404523,14.71690647,593.75,8.675,6,3,0,0
316500,2014-09,Riverside,0.052228792,14.39698113,591,8.6,7,3,0,1
321750,2014-10,Riverside,0.054990588,15.14612676,600,8.3,5,3,0,0
320880,2014-11,Riverside,0.042995037,10.43147541,591,8.2,7,3,0,0
322020,2014-12,Riverside,0.032064267,12.08559078,626,8.1,7,3,0,1
306060,2015-01,Riverside,0.033239474,13.57514793,600,8.2,6,2,0,2
323220,2015-02,Riverside,0.045430595,14.37425743,605,8.4,7,2,0,0
331710,2015-03,Riverside,0.052977273,9.417741935,631,8.2,7,2,0,2
333520,2015-04,Riverside,0.060671271,11.02556634,609,8.6,7,2,0,1
332490,2015-05,Riverside,0.057531172,11.46481481,642,8.6,5,2,0,0
337380,2015-06,Riverside,0.065580402,13.74115756,2348.583499,8.08920385,7,2,0,1
335000,2015-07,Riverside,0.052480198,12.67591463,2348.583499,8.08920385,6,2,0,1
335000,2015-08,Riverside,0.058286385,15.01944444,2348.583499,8.08920385,7,2,0,2
329000,2015-09,Riverside,0.051262899,12.73864307,651,8.9,7,2,0,0
330000,2015-10,Riverside,0.045566667,9.962695925,655,8,5,2,0,0
330000,2015-11,Riverside,0.04110705,6.658709677,663,8.3,7,2,0,1
341000,2015-12,Riverside,0.034580247,8.816666667,2348.583499,8.08920385,7,2,0,0
328000,2016-01,Riverside,0.035289673,11.69622093,663,8.6,7,2,0,0
330000,2016-02,Riverside,0.047358396,8.614984709,667,8.6,7,2,0,2
350000,2016-03,Riverside,0.051485175,9.727810651,2348.583499,8.08920385,6,2,0,0
350000,2016-04,Riverside,0.054976378,8.707667732,683,8.3,7,2,0,0
355000,2016-05,Riverside,0.05353753,10.2377095,694,8.6,7,2,0,1
360000,2016-06,Riverside,0.063452685,14.01656805,703,8.7,7,2,0,1
359900,2016-07,Riverside,0.06229484,14.52543353,689,8.9,5,2,0,1
355000,2016-08,Riverside,0.059990476,13.43231198,659.5,9.1,7,2,0,2
352250,2016-09,Riverside,0.048622829,12.09147059,680,8.7,7,2,0,1
355950,2016-10,Riverside,0.046349854,12.2060241,673,8.5,7,2,0,0
352500,2016-11,Riverside,0.042362319,9.433956386,2348.583499,8.08920385,6,2,0,2
360000,2016-12,Riverside,0.034971014,12.24277457,656,8.1,7,2,0,0
357500,2017-01,Riverside,0.03789295,7.597904192,2348.583499,8.08920385,7,1.712460064,0,0
367250,2017-02,Riverside,0.039981928,8.817081851,622,8.3,5,1.712460064,0,1
375000,2017-03,Riverside,0.051560526,9.203144654,596,8.9,7,1.712460064,0,0
379000,2017-04,Riverside,0.060551075,9.739423077,601,8.6,5,1.712460064,0,1
375000,2017-05,Riverside,0.061064103,11.5746875,589,8.1,7,1.712460064,0,2
385000,2017-06,Riverside,0.069331536,14.00326797,591,8.2,7,1.712460064,0,1
385500,2017-07,Riverside,0.065145363,14.79446154,592.75,8.5,7,1.712460064,0,1
388500,2017-08,Riverside,0.05975122,13.61100324,594,8.7,6,1.712460064,0,1
385700,2017-09,Riverside,0.053935162,11.27689769,578.2,8.38,7,1.712460064,0,3
382500,2017-10,Riverside,0.054261728,12.0979661,539,8,7,1.712460064,0,1
383000,2017-11,Riverside,0.038979003,12.14472727,560,8.2,7,1.712460064,0,1
385000,2017-12,Riverside,0.03772043,10.93576389,543,8.2,5,1.712460064,0,1
397250,2018-01,Riverside,0.036165746,10.52302405,535,8.6,7,1.712460064,0,2
396250,2018-02,Riverside,0.045987879,8.302962963,520,7.9,7,1.712460064,0,0
398000,2018-03,Riverside,0.046274752,6.465635739,519,8,7,1.712460064,0,0
400000,2018-04,Riverside,0.058879397,10.60961538,525.5,8.05,6,1.712460064,0,1
409920,2018-05,Riverside,0.057992593,9.829661017,526.5,8.55,7,1.712460064,0,1
405000,2018-06,Riverside,0.065661728,12.27259475,535,8.3,7,1.712460064,0,1
408000,2018-07,Riverside,0.062397059,11.80951009,543,8.3,7,1.712460064,0,1
400750,2018-08,Riverside,0.059443128,13.66005831,548,8.1,5,1.712460064,0,2
405950,2018-09,Riverside,0.054702439,11.24556962,554,7.9,7,1.712460064,0,1
400000,2018-10,Riverside,0.048136691,8.217365269,551,7.6,7,1.712460064,0,0
400000,2018-11,Riverside,0.042909976,9.317721519,543,7.3,7,1.712460064,0,2
398000,2018-12,Riverside,0.033344304,9.595977011,547,8.4,6,1.712460064,0,0
400000,2019-01,Riverside,0.035151436,7.863855422,531,8.2,7,1,0,1
410000,2019-02,Riverside,0.042845714,6.445396825,533,8.4,7,1,0,1
412000,2019-03,Riverside,0.048607843,6.096438356,536,8.7,7,1,0,0
423000,2019-04,Riverside,0.054739558,7.23,527,8.5,5,1,0,1
420000,2019-05,Riverside,0.05185,7.642245989,530,8.6,7,1,0,2
420000,2019-06,Riverside,0.060649874,10.69808219,529,8.65,7,1,0,1
420000,2019-07,Riverside,0.06075406,11.35183246,539.5,8.675,7,1,0,1
420000,2019-08,Riverside,0.061878571,9.595526316,535,8.3,6,1,0,1
429450,2019-09,Riverside,0.054836228,8.428455285,539,8,7,1,0,2
420000,2019-10,Riverside,0.053088729,8.304232804,535,8,7,1,0,1
425000,2019-11,Riverside,0.043624691,9.967226891,535.75,8.03,5,1,0,1
420000,2019-12,Riverside,0.032732984,6.940682415,524,8.1,7,1,0,0
415460,2020-01,Riverside,0.037575835,9.337096774,515,8,6,2,0,0
428000,2020-02,Riverside,0.044960836,8.399717514,500,8.5,7,2,3,0
435000,2020-03,Riverside,0.04346934,4.487989556,491,8.5,7,2,906,3
435000,2020-04,Riverside,0.050501235,6.742228739,495,8.8,5,2,4177,0
434480,2020-05,Riverside,0.059041667,9.442513369,508,8.7,7,2,5303,1
450000,2020-06,Riverside,0.057737745,8.872394366,518,8.8,7,2,16164,0
462000,2020-07,Riverside,0.060037647,10.7542522,499,9.3,6,2,22867,2
486500,2020-08,Riverside,0.061364269,11.93556701,512,9,7,2,10749,0
480000,2020-09,Riverside,0.061414141,17.53887399,519,8.8,7,2,7430,1
485000,2020-10,Riverside,0.056557971,16.09151194,531,8.3,5,2,10562,0
490000,2020-11,Riverside,0.041957816,10.58739255,518,7.6,7,2,32484,1
488250,2020-12,Riverside,0.036971576,8.89454023,513,7.8,7,2,112919,0
495500,2021-01,Riverside,0.037255981,7.665721649,2348.583499,8.08920385,7,1,92781,0
519500,2021-02,Riverside,0.043104712,9.495142857,2348.583499,8.08920385,6,1,18143,2
535000,2021-03,Riverside,0.04804067,7.0235,502,8.4,7,1,5418,0
545500,2021-04,Riverside,0.055729529,9.804761905,512,8.4,7,1,3779,0
560000,2021-05,Riverside,0.057701923,11.00853659,523,8.5,7,1,2230,3
575000,2021-06,Riverside,0.062131234,9.928266667,520,9,7,1,2120,0
570000,2021-07,Riverside,0.060251948,11.36836461,530,9.2,5,1,12974,0
570000,2021-08,Riverside,0.064393855,11.66,554,8.3,6,1,33074,0
570000,2021-09,Riverside,0.058693038,11.87311475,603,8,7,1,22165,2
580000,2021-10,Riverside,0.048479624,9.122897196,566,7.7,7,1,15091,0
586900,2021-11,Riverside,0.041428571,12.3510101,603,7.8,7,1,16484,1
586000,2021-12,Riverside,0.036153025,12.67083333,574,6.9,6,1,54702,0
173305.1198,2010-01,Sacramento,0.020228571,14.95714286,1644.65,6.714285714,7,1.712460064,0,0
176586.4722,2010-02,Sacramento,0.029294479,10.15576923,226.53,7.444444444,7,1.712460064,0,0
180387.5775,2010-03,Sacramento,0.039323699,6.159633028,221.275,7.50875,7,1.712460064,0,0
182155.0647,2010-04,Sacramento,0.042441624,4.789130435,223.2833333,7.643333333,8,1.712460064,0,3
189113.4684,2010-05,Sacramento,0.04395098,4.357,193.6777778,7.458888889,7,1.712460064,0,1
194265.9533,2010-06,Sacramento,0.04537931,5.851960784,203.97,7.529,5,1.712460064,0,0
185217.1304,2010-07,Sacramento,0.052973684,8.533333333,376.9636364,7.444545455,7,1.712460064,0,0
184180.1189,2010-08,Sacramento,0.050448598,6.256730769,456.7272727,7.325454545,7,1.712460064,0,0
180679.5777,2010-09,Sacramento,0.050628713,7.089622642,1672.883333,7.449166667,4,1.712460064,0,0
178871.2368,2010-10,Sacramento,0.040447917,8.732727273,947.5285714,7.316428571,7,1.712460064,0,1
181382.9096,2010-11,Sacramento,0.02652071,11.27009346,1860.445455,7.345,3,1.712460064,0,0
177158.9053,2010-12,Sacramento,0.023554795,14.1,337.5,7.133333333,7,1.712460064,0,0
169838.2177,2011-01,Sacramento,0.016653631,19.04074074,188.9916667,7.128333333,7,1.712460064,0,0
167633.2061,2011-02,Sacramento,0.035108974,9.106122449,457.3333333,7.372222222,5,1.712460064,0,1
167457.2542,2011-03,Sacramento,0.039063584,6.146086957,165.9333333,7.043333333,7,1.712460064,0,0
168377.9595,2011-04,Sacramento,0.044670103,5.725742574,141.3090909,7.496363636,7,1.712460064,0,0
166242.7818,2011-05,Sacramento,0.048181395,6.377,152.7777778,7.408888889,6,1.712460064,0,0
165329.4038,2011-06,Sacramento,0.04962439,6.819444444,152.9090909,7.234545455,7,1.712460064,0,2
168090,2011-07,Sacramento,0.051023697,7.582178218,161.6923077,7.363333333,4,1.712460064,0,2
166680,2011-08,Sacramento,0.057410377,7.369724771,262.4166667,7.42,7,1,0,0
164120,2011-09,Sacramento,0.058205,8.410185185,237.5384615,7.673333333,7,1,0,1
163160,2011-10,Sacramento,0.039287081,11.01909091,222.032,7.4764,5,1,0,0
164700,2011-11,Sacramento,0.026243781,13.26915888,606.1818182,7.494545455,7,1,0,2
161840,2011-12,Sacramento,0.024010417,31.53669725,1442.666667,7.644444444,7,1,0,0
161080,2012-01,Sacramento,0.024260664,17.7773913,2047.1,7.7175,8,1.712460064,0,0
163530,2012-02,Sacramento,0.032649123,8.096,652.3333333,7.731818182,7,1.712460064,0,2
166760,2012-03,Sacramento,0.040085,4.751351351,758.3333333,7.777272727,5,1.712460064,0,0
168820,2012-04,Sacramento,0.043817143,4.434579439,156.7833333,7.630714286,7,1.712460064,0,1
169230,2012-05,Sacramento,0.053956938,6.982653061,169.6,7.608461538,7,1.712460064,0,0
172520,2012-06,Sacramento,0.047742574,5.164150943,1425.916667,7.563571429,6,1.712460064,0,1
176500,2012-07,Sacramento,0.05632093,6.973333333,464.5384615,7.570666667,7,1.712460064,0,0
184000,2012-08,Sacramento,0.059948837,8.218691589,337.1176471,7.577894737,7,1.712460064,0,3
180830,2012-09,Sacramento,0.058882927,8.702564103,1074.980769,7.596,8,1.712460064,0,0
189800,2012-10,Sacramento,0.043835749,7.412162162,925.3066667,7.739444444,7,1.712460064,0,2
194700,2012-11,Sacramento,0.02857561,11.57105263,1849.333333,7.446153846,4,1.712460064,0,0
195630,2012-12,Sacramento,0.024908213,10.864,271.75,7.192,7,1.712460064,0,1
201010,2013-01,Sacramento,0.024382488,21.40714286,281.7777778,7.559285714,7,1.712460064,0,0
203540,2013-02,Sacramento,0.034715084,12.10769231,250.1,7.515384615,6,1.712460064,0,3
220590,2013-03,Sacramento,0.040621891,6.631632653,400.1,7.623333333,7,1.712460064,0,0
221880,2013-04,Sacramento,0.046233503,5.417333333,543.0833333,7.596666667,7,1.712460064,0,0
243660,2013-05,Sacramento,0.050471429,7.52745098,371.3636364,7.635454545,4,1.712460064,0,2
247100,2013-06,Sacramento,0.043822115,6.5,603.2727273,7.476363636,5,1.712460064,0,0
254550,2013-07,Sacramento,0.054046948,9.689240506,777.6363636,7.351818182,7,1.712460064,0,1
257660,2013-08,Sacramento,0.046162791,6.751572327,833.3636364,7.58,7,1.712460064,0,0
255390,2013-09,Sacramento,0.043173469,4.838216561,657.2537143,7.172380952,5,1,0,0
253560,2013-10,Sacramento,0.043526829,9.232026144,1146.1625,7.555,7,1,0,2
246900,2013-11,Sacramento,0.032852792,15.30921053,2581.4,7.412,7,1.712460064,0,0
250370,2013-12,Sacramento,0.025231527,23.36451613,2315.272727,7.598181818,4,1.712460064,0,0
242510,2014-01,Sacramento,0.025423645,17.44840764,2542.833333,7.6025,7,1.712460064,0,1
260330,2014-02,Sacramento,0.03107027,6.971724138,2087.181818,7.485454545,6,1.712460064,0,0
263810,2014-03,Sacramento,0.040046632,5.367515924,378.8181818,7.47,7,1.712460064,0,0
267260,2014-04,Sacramento,0.04754,5.780263158,415.3071429,7.494285714,7,1.712460064,0,2
273970,2014-05,Sacramento,0.050473684,5.889634146,1391.5,7.564545455,5,1.712460064,0,0
271630,2014-06,Sacramento,0.051791262,7.217449664,2658.666667,7.467272727,5,1.712460064,0,3
276190,2014-07,Sacramento,0.051786408,5.77852349,2140.888889,7.41,7,1.712460064,0,0
272750,2014-08,Sacramento,0.050552885,7.615231788,1271.95,7.445217391,7,1.712460064,0,2
276960,2014-09,Sacramento,0.049275362,8.397419355,2477.555556,7.611818182,5,1.712460064,0,0
270150,2014-10,Sacramento,0.045437186,7.65,2093.908333,7.302142857,7,1.712460064,0,0
266260,2014-11,Sacramento,0.029324468,12.74608696,2603,7.322727273,5,1.712460064,0,1
269350,2014-12,Sacramento,0.026529703,8.530434783,345.7777778,7.412307692,7,1.712460064,0,0
256670,2015-01,Sacramento,0.017859155,23.486,1339,7.609090909,7,1.712460064,0,0
283960,2015-02,Sacramento,0.030803371,10.94108527,431.6666667,7.640909091,6,1.712460064,0,3
282080,2015-03,Sacramento,0.042759804,6.482,1488.5,7.68,7,1.712460064,0,0
283600,2015-04,Sacramento,0.049559585,5.396491228,2322.215385,7.75625,6,1.712460064,0,1
293480,2015-05,Sacramento,0.04930102,6.680985915,3675.2,7.589090909,7,1.712460064,0,0
295310,2015-06,Sacramento,0.055789474,8.223255814,2502.892857,7.530666667,5,1.712460064,0,0
291000,2015-07,Sacramento,0.046595238,6.890449438,3511.236364,7.591428571,7,1.712460064,0,2
290000,2015-08,Sacramento,0.047107477,9.67679558,1444.02381,7.461666667,7,1.712460064,0,0
290700,2015-09,Sacramento,0.049220513,9.005487805,4411.845455,7.509230769,7,1.712460064,0,1
290000,2015-10,Sacramento,0.045863415,7.856213018,2290.366667,7.545714286,4,1.712460064,0,0
290000,2015-11,Sacramento,0.028664948,11.91547619,2063.384615,7.47,7,1.712460064,0,2
296500,2015-12,Sacramento,0.026093137,10.49265537,2551.8,7.52,7,1.712460064,0,0
281000,2016-01,Sacramento,0.027731132,7.932727273,2887,7.628888889,6,1.712460064,0,0
299000,2016-02,Sacramento,0.033057592,9.441614907,186.18125,7.380625,7,1.712460064,0,3
305000,2016-03,Sacramento,0.035383838,4.465142857,636.7928571,7.452666667,7,1.712460064,0,0
309000,2016-04,Sacramento,0.045246305,5.274566474,145.9033333,7.694444444,4,1.712460064,0,0
317950,2016-05,Sacramento,0.045638298,6.019662921,330.1785714,7.59,7,1.712460064,0,2
329000,2016-06,Sacramento,0.052778325,5.870552147,593.7230769,7.462307692,8,1.712460064,0,1
320000,2016-07,Sacramento,0.051309179,5.473333333,426.3388889,7.405,7,1.712460064,0,1
323500,2016-08,Sacramento,0.053162791,6.940540541,456.8818182,7.772272727,6,1.712460064,0,0
317500,2016-09,Sacramento,0.051470874,9.115384615,985.29375,7.77375,7,1.712460064,0,1
320000,2016-10,Sacramento,0.037394231,6.232467532,1497.441176,7.751176471,7,1.712460064,0,0
325000,2016-11,Sacramento,0.028410256,11.30350877,1247.566667,7.535833333,5,1.712460064,0,0
314940,2016-12,Sacramento,0.022264423,16.70113636,1050.56875,7.614615385,7,1.712460064,0,1
305000,2017-01,Sacramento,0.030093137,9.354069767,133.0769231,7.342727273,7,1.712460064,0,0
324900,2017-02,Sacramento,0.033396739,6.846583851,129.75,7.123,6,1.712460064,0,1
326750,2017-03,Sacramento,0.038373684,6.204,138.9285714,7.404545455,7,1.712460064,0,0
326000,2017-04,Sacramento,0.043684211,4.769714286,130.1588235,7.436666667,7,1.712460064,0,0
342100,2017-05,Sacramento,0.044194175,5.632795699,100.45,7.294285714,7,1.712460064,0,0
347000,2017-06,Sacramento,0.048318182,6.443147208,121.59375,7.339375,7,1.712460064,0,1
353000,2017-07,Sacramento,0.056607735,8.795918367,232.2,7.525333333,4,1,0,1
348000,2017-08,Sacramento,0.054569832,12.85333333,378.9333333,7.430666667,7,1.712460064,0,0
347750,2017-09,Sacramento,0.049597765,13.01073171,303.425,7.393043478,7,1,0,0
349900,2017-10,Sacramento,0.045054945,11.68157895,228.8526316,7.485789474,7,1.712460064,0,2
349900,2017-11,Sacramento,0.026317647,9.476767677,630.4,7.469333333,4,1.712460064,0,0
350000,2017-12,Sacramento,0.023112583,18.50717703,719.7647059,7.59875,7,1.712460064,0,0
350000,2018-01,Sacramento,0.021242424,13.33091787,1067.84,7.588,7,1.712460064,0,1
350000,2018-02,Sacramento,0.035389262,10.11516854,338.8866667,7.612666667,7,1.712460064,0,0
365000,2018-03,Sacramento,0.03819186,5.67311828,342.0357143,7.660714286,8,1.712460064,0,2
369000,2018-04,Sacramento,0.04364881,6.610731707,131.025,7.62125,7,1.712460064,0,0
375000,2018-05,Sacramento,0.042972826,6.444660194,160.4944444,7.755,7,1.712460064,0,0
375000,2018-06,Sacramento,0.050795455,8.576470588,262.6785714,7.594285714,6,1.712460064,0,1
370000,2018-07,Sacramento,0.053016216,9.640191388,762.0928571,7.207857143,7,1.712460064,0,0
369950,2018-08,Sacramento,0.056092896,19.12631579,602.1866667,7.708,7,1,0,0
372000,2018-09,Sacramento,0.051837989,8.782926829,882.53125,7.77,5,1,0,2
360000,2018-10,Sacramento,0.042950276,6.518041237,1172.5625,7.810625,7,1.712460064,0,0
365000,2018-11,Sacramento,0.03440113,41.08177083,2667.85,7.691666667,7,1.712460064,0,0
364500,2018-12,Sacramento,0.023689655,11.51142857,1175.321429,7.76,5,1,0,0
352250,2019-01,Sacramento,0.029175141,11.74859813,394.6857143,7.543636364,7,1.712460064,0,1
360000,2019-02,Sacramento,0.036785714,3.6578125,140.3078571,7.55,7,1.712460064,0,0
365000,2019-03,Sacramento,0.040699454,4.307655502,178.95,7.550833333,7,1.712460064,0,3
385000,2019-04,Sacramento,0.043080247,6.059134615,124.2555556,7.48,7,1.712460064,0,0
385000,2019-05,Sacramento,0.042915033,5.753439153,132.8466667,7.563333333,8,1.712460064,0,2
390000,2019-06,Sacramento,0.049910714,6.322727273,115.4923077,7.529230769,6,1.712460064,0,0
390000,2019-07,Sacramento,0.048280702,6.754404145,225.6307692,7.5625,7,1.712460064,0,0
386000,2019-08,Sacramento,0.048,5.694771242,477.2666667,7.696363636,7,1.712460064,0,1
385000,2019-09,Sacramento,0.042389262,4.912328767,255.25,7.746,7,1.712460064,0,0
385000,2019-10,Sacramento,0.041673759,9.085507246,267.4545455,7.632,4,1.712460064,0,0
385000,2019-11,Sacramento,0.040493243,13.11824324,740.4888889,7.64,7,1.712460064,0,2
385000,2019-12,Sacramento,0.024166667,9.232191781,1313.238462,7.687272727,5,1.712460064,0,0
379000,2020-01,Sacramento,0.024874172,11.68039216,644.2230769,7.800909091,7,1.712460064,0,0
398500,2020-02,Sacramento,0.037916667,10.66453901,464.4846154,7.841818182,7,1,0,1
400000,2020-03,Sacramento,0.039121622,5.042567568,557.9,7.928888889,7,1,460,0
400000,2020-04,Sacramento,0.041057143,4.520149254,131.35,7.48,8,1.712460064,818,0
395000,2020-05,Sacramento,0.04557047,4.072535211,157.3,7.205,7,1.712460064,470,3
417000,2020-06,Sacramento,0.044335616,5.692857143,713.0375,7.745,7,1,3102,0
422740,2020-07,Sacramento,0.04744898,7.530612245,912.4909091,7.590909091,7,1,9232,2
425000,2020-08,Sacramento,0.054707792,24.25172414,1085.472727,7.625,7,1.712460064,6736,0
439000,2020-09,Sacramento,0.051608108,36.49577465,1150.372727,7.629090909,5,1,4897,2
440000,2020-10,Sacramento,0.047071429,20.55839416,1645.523077,7.598461538,7,1.712460064,4005,0
442500,2020-11,Sacramento,0.031815603,14.09851852,2104.609091,7.654285714,7,1.712460064,14471,0
442250,2020-12,Sacramento,0.024378049,14.079375,2716.666667,7.703333333,6,1.712460064,31114,3
450000,2021-01,Sacramento,0.025582857,11.89836066,2348.583499,8.08920385,7,1.712460064,22823,0
463000,2021-02,Sacramento,0.035795031,6.768263473,2348.583499,8.08920385,7,1.712460064,7928,1
485000,2021-03,Sacramento,0.041972826,5.428571429,1970.5875,7.797142857,5,1.712460064,5421,0
490000,2021-04,Sacramento,0.047642458,7.070642202,984.0066667,7.860769231,7,1.712460064,5139,1
500000,2021-05,Sacramento,0.047331492,5.785714286,1380.314286,7.7175,7,1.712460064,3440,0
525000,2021-06,Sacramento,0.046233333,5.112903226,1991.846154,7.765,5,1.712460064,2758,2
514000,2021-07,Sacramento,0.052518919,8.098113208,1918.564286,7.780833333,7,1.712460064,11047,0
515000,2021-08,Sacramento,0.053629834,24.14814815,1775.373333,7.736666667,8,1.712460064,26521,1
507000,2021-09,Sacramento,0.054505618,11.93606557,1744.715385,7.760909091,7,1.712460064,13922,0
510000,2021-10,Sacramento,0.041584699,7.294240838,2597.123077,7.744545455,6,1.712460064,9421,0
515000,2021-11,Sacramento,0.024207317,13.04285714,1024.68,7.513333333,7,1.712460064,7005,2
515000,2021-12,Sacramento,0.024411765,9.642105263,3314.425,7.691818182,7,1.712460064,19487,0
134999.25,2010-01,San Bernardino,0.034114286,11.33893805,429,8.4,7,1.712460064,0,0
134046.9167,2010-02,San Bernardino,0.03899697,12.32636364,372.6666667,8.166666667,7,1.712460064,0,0
137585.3276,2010-03,San Bernardino,0.049393855,9.511111111,384.6666667,8.433333333,7,1.712460064,0,0
138220,2010-04,San Bernardino,0.054582656,11.42265625,382.6666667,8.433333333,8,1.712460064,0,3
137370,2010-05,San Bernardino,0.057388889,11.67633588,389.3333333,8.233333333,7,1.712460064,0,1
141895.3301,2010-06,San Bernardino,0.069604651,14.46377953,407.3333333,7.933333333,5,1.712460064,0,0
144626.6343,2010-07,San Bernardino,0.072303571,14.42014388,404.6666667,7.833333333,7,1.712460064,0,0
144210,2010-08,San Bernardino,0.067339196,9.99375,344.3333333,8.433333333,7,1.712460064,0,0
141150,2010-09,San Bernardino,0.060858639,12.13888889,383.3333333,8.4,4,1.712460064,0,0
140360,2010-10,San Bernardino,0.041968571,11.9752,497,7.933333333,7,1.712460064,0,1
138340,2010-11,San Bernardino,0.038659091,10.18943089,464,8.266666667,3,1.712460064,0,0
134760,2010-12,San Bernardino,0.0309375,11.91879699,468.6666667,8,7,1.712460064,0,0
138040,2011-01,San Bernardino,0.034541787,8.554081633,350.3333333,8.033333333,7,1.712460064,0,0
